"msa_id","msa_name","pop_estimate_msa","year","median_household_income_msa","percent_commuting_msa","percent_unemployed_msa","percent_no_insurance_msa","percent_below_poverty_level","gdp_msa","intptlat","intptlon","ua_census_id","ua_sq_miles_2010","ua_fta_name","transit_modes","total_transit_expenses","total_fares","directional_route_miles","vehicle_hours","vehicle_miles","passenger_miles","passenger_trips","total_stations_2017","total_funding","federal_funding","state_funding","local_funding","other_funding","per_capita_gdp","pmt_per_vrm","pmt_per_vrh","per_capita_vrm","per_capita_vrh","per_capita_pmt","per_capita_upt"
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1894388,2012,90737,3.4,5.9,4.8,10.2,180995600000,36.9084718,-121.3713721,"78904",524,"San Francisco-Oakland, CA","Rail",827861573,492194385,473.32,2782244,75980260,1971087369,190630212,315,2848404564,397679033,368980370,1253724749,828020412,95543.0460919305,25.9420982370947,708.452374773744,40.108077120421,1.46867695530166,1040.48767675893,100.628916568306
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1894388,2012,90737,3.4,5.9,4.8,10.2,180995600000,36.9084718,-121.3713721,"78904",524,"San Francisco-Oakland, CA","Bus",864306238,224299230,4018.19,5149903,51069055,663175584,239822970,122,2848404564,397679033,368980370,1253724749,828020412,95543.0460919305,12.9858597148508,128.774383517515,26.958075642371,2.71850486806293,350.073788474167,126.596541996676
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1894388,2012,90737,3.4,5.9,4.8,10.2,180995600000,36.9084718,-121.3713721,"78904",524,"Phoenix-Mesa, AZ","Other",107241417,22311913,94.66,886779,12972733,47155115,4960004,30,2848404564,397679033,368980370,1253724749,828020412,95543.0460919305,3.63494068674658,53.1757236019346,6.84798098383225,0.468108433963898,24.8920047001987,2.61826194000384
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1894388,2012,90737,3.4,5.9,4.8,10.2,180995600000,36.9084718,-121.3713721,"78904",524,"Phoenix-Mesa, AZ","Bus",864306238,224299230,4018.19,5149903,51069055,663175584,239822970,122,2848404564,397679033,368980370,1253724749,828020412,95543.0460919305,12.9858597148508,128.774383517515,26.958075642371,2.71850486806293,350.073788474167,126.596541996676
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1894388,2012,90737,3.4,5.9,4.8,10.2,180995600000,36.9084718,-121.3713721,"79039",286,"San Jose, CA","Rail",61685649,9228070,80.96,194696,3084075,56050593,10372862,320,596664662,69963181,189138403,264371851,73191227,95543.0460919305,18.1741990710343,287.887748079057,1.62800598399061,0.102775144268228,29.5877048418803,5.47557416959989
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1894388,2012,90737,3.4,5.9,4.8,10.2,180995600000,36.9084718,-121.3713721,"79039",286,"San Jose, CA","Other",22834152,2888492,0,300964,5947906,8197383,775553,NA,596664662,69963181,189138403,264371851,73191227,95543.0460919305,1.37819646107386,27.2370881567231,3.13975067409633,0.158871361093926,4.32719326769384,0.409395013059627
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1894388,2012,90737,3.4,5.9,4.8,10.2,180995600000,36.9084718,-121.3713721,"79039",286,"San Jose, CA","Bus",218163621,28515676,1336.52,1205090,14561204,170479114,32338378,65,596664662,69963181,189138403,264371851,73191227,95543.0460919305,11.7077622152674,141.465877237385,7.68649505803457,0.636136842083037,89.9916564082965,17.0706201686244
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3552157,2012,65677,8.5,5.2,5.7,10.5,267471900000,47.4905993,-121.833996,"80389",1010,"Seattle, WA","Bus",730662926,227790870,4395.74,4565080,59315683,859097985,151419824,496,2201502208,283621133,165690015,1129778924,622412136,75298.4454234427,14.4834880346906,188.189031736574,16.6984969977397,1.28515715943862,241.852481464079,42.6275707971241
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3552157,2012,65677,8.5,5.2,5.7,10.5,267471900000,47.4905993,-121.833996,"80389",1010,"Seattle, WA","Other",349910847,57196115,258,1793354,39392407,316923899,29960953,50,2201502208,283621133,165690015,1129778924,622412136,75298.4454234427,8.04530423845387,176.721327189166,11.089714503047,0.504863383009253,89.2201270946076,8.43458017199127
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3552157,2012,65677,8.5,5.2,5.7,10.5,267471900000,47.4905993,-121.833996,"80389",1010,"Seattle, WA","Rail",98494347,42062155,202.77,217363,4409686,133250753,15385994,481,2201502208,283621133,165690015,1129778924,622412136,75298.4454234427,30.2177418074666,613.033280733151,1.24141078223738,0.0611918335816801,37.5126304946544,4.33145100286952
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3552157,2012,65677,8.5,5.2,5.7,10.5,267471900000,47.4905993,-121.833996,"80389",1010,"Phoenix, AZ","Bus",730662926,227790870,4395.74,4565080,59315683,859097985,151419824,496,2201502208,283621133,165690015,1129778924,622412136,75298.4454234427,14.4834880346906,188.189031736574,16.6984969977397,1.28515715943862,241.852481464079,42.6275707971241
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2842878,2012,44402,1.2,6.5,8.6,14.5,117710900000,28.1259071,-82.4652858,"86599",957,"Baltimore, MD","Bus",110518642,28738880,2311.4,1275712,17565829,151015785,28984228,45,146371607,30878397,12877948,70177165,32438097,41405.5404417636,8.59713395820943,118.3776471492,6.17888949156453,0.448739622312319,53.1207406719529,10.195382285135
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2842878,2012,44402,1.2,6.5,8.6,14.5,117710900000,28.1259071,-82.4652858,"86599",957,"Tampa-St. Petersburg, FL","Bus",110518642,28738880,2311.4,1275712,17565829,151015785,28984228,45,146371607,30878397,12877948,70177165,32438097,41405.5404417636,8.59713395820943,118.3776471492,6.17888949156453,0.448739622312319,53.1207406719529,10.195382285135
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2842878,2012,44402,1.2,6.5,8.6,14.5,117710900000,28.1259071,-82.4652858,"86599",957,"Tampa-St. Petersburg, FL","Other",13467633,1917129,0,251182,6235087,12167278,734936,NA,146371607,30878397,12877948,70177165,32438097,41405.5404417636,1.95142072596581,48.4400872673997,2.19323059237857,0.0883548291555248,4.27991563478982,0.258518304338069
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2842878,2012,44402,1.2,6.5,8.6,14.5,117710900000,28.1259071,-82.4652858,"86599",957,"Tampa-St. Petersburg, FL","Rail",1775507,570134,5.4,12561,67599,523031,306247,45,146371607,30878397,12877948,70177165,32438097,41405.5404417636,7.7372594269146,41.6392803120771,0.0237783682592077,0.00441840979458141,0.183979403970202,0.107724285037909
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2842878,2012,44402,1.2,6.5,8.6,14.5,117710900000,28.1259071,-82.4652858,"86599",957,"Baltimore, MD","Rail",1775507,570134,5.4,12561,67599,523031,306247,45,146371607,30878397,12877948,70177165,32438097,41405.5404417636,7.7372594269146,41.6392803120771,0.0237783682592077,0.00441840979458141,0.183979403970202,0.107724285037909
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2842878,2012,44402,1.2,6.5,8.6,14.5,117710900000,28.1259071,-82.4652858,"46828",146,"Lakeland, FL","Other",1626734,147367,0,27888,319132,580920,93046,NA,10953600,4450279,1195095,3016540,2291686,41405.5404417636,1.82031259792186,20.8304647160069,0.112256663845582,0.0098097772750009,0.204342219398792,0.0327295086176755
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2842878,2012,44402,1.2,6.5,8.6,14.5,117710900000,28.1259071,-82.4652858,"46828",146,"Lakeland, FL","Bus",6849656,1213724,245.9,69553,987379,5760849,1104769,6,10953600,4450279,1195095,3016540,2291686,41405.5404417636,5.83448604841707,82.8267508231133,0.347316698078497,0.0244656998998902,2.02641442932127,0.388609359951429
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1693567,2012,55997,1.9,5.6,4.2,11,8.4485e+10,36.9184684,-76.3706086,"90892",515,"Providence, RI-MA","Other",14316806,2155150,2.82,225316,3989092,10704994,932988,32,121830174,47026880,20995514,35039967,18767813,49885.8326833246,2.68356658608024,47.5110245166788,2.35543796023423,0.13304227113542,6.32097460566957,0.550901145334079
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1693567,2012,55997,1.9,5.6,4.2,11,8.4485e+10,36.9184684,-76.3706086,"90892",515,"Providence, RI-MA","Bus",64594548,14722110,1320.23,788917,10466059,99459277,16166475,48,121830174,47026880,20995514,35039967,18767813,49885.8326833246,9.50303041479128,126.070647482562,6.17989072767715,0.465831585050961,58.7276895452025,9.54581365839084
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1693567,2012,55997,1.9,5.6,4.2,11,8.4485e+10,36.9184684,-76.3706086,"90892",515,"Buffalo--Niagara Falls, NY","Bus",64594548,14722110,1320.23,788917,10466059,99459277,16166475,48,121830174,47026880,20995514,35039967,18767813,49885.8326833246,9.50303041479128,126.070647482562,6.17989072767715,0.465831585050961,58.7276895452025,9.54581365839084
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1693567,2012,55997,1.9,5.6,4.2,11,8.4485e+10,36.9184684,-76.3706086,"90892",515,"Virginia Beach, VA","Other",14316806,2155150,2.82,225316,3989092,10704994,932988,32,121830174,47026880,20995514,35039967,18767813,49885.8326833246,2.68356658608024,47.5110245166788,2.35543796023423,0.13304227113542,6.32097460566957,0.550901145334079
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1693567,2012,55997,1.9,5.6,4.2,11,8.4485e+10,36.9184684,-76.3706086,"90892",515,"Virginia Beach, VA","Rail",12658310,680839,14.8,25981,329516,5648423,1360053,88,121830174,47026880,20995514,35039967,18767813,49885.8326833246,17.1415743089865,217.405912012625,0.194569213972639,0.0153409932999403,3.33522263955309,0.803070088163031
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1693567,2012,55997,1.9,5.6,4.2,11,8.4485e+10,36.9184684,-76.3706086,"90892",515,"Virginia Beach, VA","Bus",64594548,14722110,1320.23,788917,10466059,99459277,16166475,48,121830174,47026880,20995514,35039967,18767813,49885.8326833246,9.50303041479128,126.070647482562,6.17989072767715,0.465831585050961,58.7276895452025,9.54581365839084
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"92242",1322,"Washington, DC-VA-MD","Other",117066004,8949704,0,2093505,22241180,19183861,2607523,NA,2445217018,382826042,411447127,690731727,960212122,78256.054571645,0.862537913905647,9.16351334245679,3.83182357042575,0.360679685331631,3.30509310888951,0.449237319774727
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"92242",1322,"Washington, DC-VA-MD","Rail",905211056,603959136,373.28,2948420,72899579,1735901147,290008871,493,2445217018,382826042,411447127,690731727,960212122,78256.054571645,23.8122245808854,588.756400716316,12.5595101108086,0.507968788144994,299.069875384476,49.9642027774768
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"92242",1322,"Washington, DC-VA-MD","Bus",818856049,194363661,7076.92,6185962,72429233,729871584,191771169,126,2445217018,382826042,411447127,690731727,960212122,78256.054571645,10.0770304167103,117.988371735876,12.4784765105655,1.0657489844225,125.745987351174,33.0393120105273
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"04843",717,"Baltimore, MD","Bus",337357055,75890530,2572.8,2006456,25371615,417733914,78842982,12,959050829,265082527,546120079,7023530,140824693,78256.054571645,16.4646166197934,208.194903850371,4.37115082818301,0.345682441031553,71.9693225733258,13.5834697974772
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"04843",717,"Baltimore, MD","Rail",193968174,60274301,487.4,495342,13544916,392844258,32527677,801,959050829,265082527,546120079,7023530,140824693,78256.054571645,29.0030782029213,793.076819651877,2.33358699440573,0.085340038209386,67.6812060920695,5.6040335728498
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"04843",717,"Baltimore, MD","Other",76634411,2766589,0,1163683,14494248,16495232,1965959,10,959050829,265082527,546120079,7023530,140824693,78256.054571645,1.13805366101091,14.1750218917007,2.49714273802003,0.20048522371132,2.84188243507049,0.338705411974123
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"31519",73,"Frederick, MD","Other",1724668,431578,0,24374,479872,378294,83559,NA,7319803,3713129,1102064,1481458,1023152,78256.054571645,0.788322719391838,15.5203905801264,0.0826747879558254,0.00419927664384521,0.0651744136664799,0.0143959693559966
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"31519",73,"Frederick, MD","Bus",3714972,591574,138,57622,667339,3742890,826245,2,7319803,3713129,1102064,1481458,1023152,78256.054571645,5.60867864758391,64.9559196140363,0.114972555847502,0.00992741112544714,0.644844119040034,0.142349689447521
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"31519",73,"Clarksville, TN-KY","Other",1724668,431578,0,24374,479872,378294,83559,NA,7319803,3713129,1102064,1481458,1023152,78256.054571645,0.788322719391838,15.5203905801264,0.0826747879558254,0.00419927664384521,0.0651744136664799,0.0143959693559966
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"91261",68,"Waldorf, MD","Other",1849822,12831,0,18179,247583,261777,29413,NA,6426463,2369762,367619,3284578,404504,78256.054571645,1.05733026904109,14.3999669948842,0.0426548580172778,0.00313197054683113,0.0451002725033178,0.00506742118345036
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5804333,2012,88233,14.1,4.8,4.6,7.7,454224200000,38.8349485,-77.3787129,"91261",68,"Waldorf, MD","Bus",4547507,341291,339.5,60072,1267528,5665767,744516,4,6426463,2369762,367619,3284578,404504,78256.054571645,4.46993439198187,94.3162704754295,0.218376168286692,0.0103495095818934,0.976127145013906,0.128269001795727
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",5524693,2013,55733,1.3,0.1,18.7,15.9,3.0775e+11,NA,NA,"03817",2645,"Atlanta, GA","Other",37185320,10566033,0,611131,15377188,57164382,1919064,NA,808730269,175384866,11310880,423569724,198464799,55704.4527180062,3.71747955477946,93.5386717414106,2.78335610684612,0.110618092263226,10.347069420871,0.347361201789855
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",5524693,2013,55733,1.3,0.1,18.7,15.9,3.0775e+11,NA,NA,"03817",2645,"Atlanta, GA","Rail",208150500,75606822,96.06,683037,17916149,444043156,69629901,190,808730269,175384866,11310880,423569724,198464799,55704.4527180062,24.7845201555312,650.101174606939,3.24292209539969,0.123633476104464,80.3742680362511,12.6033973290462
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",5524693,2013,55733,1.3,0.1,18.7,15.9,3.0775e+11,NA,NA,"03817",2645,"Atlanta, GA","Bus",264138219,79020994,2850.35,2225664,30275725,342152790,66915055,101,808730269,175384866,11310880,423569724,198464799,55704.4527180062,11.3012253216067,153.730657457729,5.48007373441384,0.402857498145146,61.9315480516293,12.1119951823567
12420,"Austin-Round Rock, TX Metro Area",1883051,2013,61750,1.7,0.1,17.4,14.3,111720100000,NA,NA,"04384",523,"Austin, TX","Bus",119596466,17358518,961.9,1076401,13531998,142936046,34735484,88,222253977,56311808,50000,136531387,29360782,59329.301224449,10.562819030863,132.790703464601,7.18620897681475,0.57162604730302,75.9066249400574,18.4463851483576
12420,"Austin-Round Rock, TX Metro Area",1883051,2013,61750,1.7,0.1,17.4,14.3,111720100000,NA,NA,"04384",523,"Austin, TX","Rail",13712449,3358278,64.24,11557,279358,13281938,834699,99,222253977,56311808,50000,136531387,29360782,59329.301224449,47.5445056164491,1149.25482391624,0.14835392137547,0.00613738024089629,7.05341384805828,0.443269460041178
12420,"Austin-Round Rock, TX Metro Area",1883051,2013,61750,1.7,0.1,17.4,14.3,111720100000,NA,NA,"04384",523,"Austin, TX","Other",33888249,1142305,0,357548,5684641,10735962,832088,NA,222253977,56311808,50000,136531387,29360782,59329.301224449,1.88859102975896,30.0266313893519,3.01884601107458,0.189876960315998,5.70136549673907,0.441882880495536
12580,"Baltimore-Columbia-Towson, MD Metro Area",2770738,2013,68455,2.7,0.7,8.7,11.2,167270100000,NA,NA,"92242",1322,"Washington, DC-VA-MD","Other",110253974,8940724,0,1863015,19785028,18124472,2320934,NA,2584437649,427857780,429891014,724989324,1001699531,60370.2334901387,0.916070070762599,9.7285700866606,7.14070691635225,0.672389450031003,6.54138789015779,0.837659136302314
12580,"Baltimore-Columbia-Towson, MD Metro Area",2770738,2013,68455,2.7,0.7,8.7,11.2,167270100000,NA,NA,"92242",1322,"Washington, DC-VA-MD","Rail",970155848,640271301,373.28,3161119,77965768,1702364502,278378523,493,2584437649,427857780,429891014,724989324,1001699531,60370.2334901387,21.8347685871574,538.532241905477,28.1389896843368,1.14089423106768,614.408328033903,100.470893675259
12580,"Baltimore-Columbia-Towson, MD Metro Area",2770738,2013,68455,2.7,0.7,8.7,11.2,167270100000,NA,NA,"92242",1322,"Washington, DC-VA-MD","Bus",835181154,207651915,7483.88,6272274,73273644,741296095,191598251,126,2584437649,427857780,429891014,724989324,1001699531,60370.2334901387,10.1168176513782,118.186178569367,26.4455332839121,2.26375572139986,267.544637926791,69.1506201596831
12580,"Baltimore-Columbia-Towson, MD Metro Area",2770738,2013,68455,2.7,0.7,8.7,11.2,167270100000,NA,NA,"04843",717,"Baltimore, MD","Bus",296925021,74537615,2571.3,2028627,27113302,428610123,73440313,12,967858768,162653072,654519149,6847084,143839463,60370.2334901387,15.808112305908,211.280892445975,9.78558853273027,0.732161250901384,154.691682504806,26.5056865715921
12580,"Baltimore-Columbia-Towson, MD Metro Area",2770738,2013,68455,2.7,0.7,8.7,11.2,167270100000,NA,NA,"04843",717,"Baltimore, MD","Rail",211027512,63181130,487.4,519088,14045259,410147525,32885793,801,967858768,162653072,654519149,6847084,143839463,60370.2334901387,29.2018484671589,790.13100861511,5.06914006304457,0.187346475920856,148.028259979832,11.8689652359768
12580,"Baltimore-Columbia-Towson, MD Metro Area",2770738,2013,68455,2.7,0.7,8.7,11.2,167270100000,NA,NA,"04843",717,"Baltimore, MD","Other",97681323,3023434,0,1276332,16271777,17823754,2152829,10,967858768,162653072,654519149,6847084,143839463,60370.2334901387,1.0953784580504,13.9648257663367,5.87272307955498,0.460646946770139,6.43285435143994,0.776987575151458
13820,"Birmingham-Hoover, AL Metro Area",1140300,2013,48328,1,0.1,11.9,16.9,57698600000,33.4623718,-86.8143378,"07786",530,"Birmingham, AL","Other",4754565,503344,0,92799,1947119,5646297,210242,NA,36975972,12106388,0,21331076,3538508,50599.4913619223,2.899821223048,60.8443733229884,1.70754976760502,0.0813812154696133,4.95158905551171,0.18437428746821
